feature,importance
remained,0.0
remaining,0.0
remains,0.0
remember,0.0
remind,0.0
reminded,0.0
remote,0.0
removal,0.0
remove,0.0
removed,0.0
removing,0.0
renaissance,0.0
renamo,0.0
rendered,0.0
rendering,0.0
renegade,0.0
renewable,0.0
renewed,0.0
renovation,0.0
rent,0.0
rented,0.0
reopen,0.0
reopened,0.0
reopening,0.0
rep,0.0
repair,0.0
repaired,0.0
repairing,0.0
repatriation,0.0
repeat,0.0
repeated,0.0
repeatedly,0.0
replace,0.0
replaced,0.0
replacement,0.0
replanting,0.0
replenish,0.0
replica,0.0
reply,0.0
report,0.0
reported,0.0010051138
reportedly,0.0
reporter,0.0
reporting,0.0
repos,0.0
represent,0.0
representation,0.0
representative,0.0
representing,0.0
represents,0.0
repression,0.0
reprisal,0.0
reproductive,0.0
republic,0.0
republican,0.0
request,0.00065503723
requested,0.0
requesting,0.0
require,0.0
required,0.0
requirement,0.0
requires,0.0
requiring,0.0
rescue,0.0
rescued,0.0
rescuer,0.0
rescuing,0.0
research,0.0
researcher,0.0
reserve,0.0
reservoir,0.0
resettle,0.0
resettlement,0.0
residence,0.0
resident,0.0
residential,0.0
residing,0.0
residual,0.0
residue,0.0
resignation,0.0
resilience,0.0
resilient,0.0
resist,0.0
resistance,0.0
resistant,0.0
resolution,0.0
resolve,0.0
resolved,0.0
resort,0.0
resource,0.0018016677
respect,0.0
respectively,0.0
respiratory,0.0
respite,0.0
respond,0.0
responded,0.0
responder,0.0
responding,0.0
response,0.0
responsibility,0.0
responsible,0.0
rest,0.0
restart,0.0
restaurant,0.0
restoration,0.0
restore,0.0
restored,0.0
restoring,0.0
restriction,0.0
result,0.0
resulted,0.0
resulting,0.0
resume,0.0
resumed,0.0
retention,0.0
return,0.00042494386
returned,0.0
returnee,0.0
returnees,0.0
returning,0.0
reuters,0.0
reveal,0.0
revealed,0.0
revenue,0.0
reverse,0.0
review,0.0
revised,0.0
rice,0.0
rich,0.0
richter,0.0
ride,0.0
rift,0.0
right,0.00040571755
ring,0.0
riot,0.0
ripped,0.0
rise,0.0
risen,0.0
rising,0.0
risk,0.0
rival,0.0
river,0.0
riverbed,0.0
riviere,0.0
road,0.0
roadside,0.0
rock,0.0
rocked,0.0
rocket,0.0
rod,0.0
rodent,0.0
roi,0.0
rok,0.0
role,0.0
roll,0.0
rome,0.0
roof,0.0
roofing,0.0
rooftop,0.0
room,0.0
root,0.0
rope,0.0
rose,0.0004181733
rotating,0.0
rotting,0.0
rouge,0.0
rough,0.0
roughly,0.0
round,0.0
route,0.0
routine,0.0
royal,0.0
rt,0.00061360584
rte,0.0
rubber,0.0
rubbish,0.0
rubble,0.0
rue,0.0
ruelle,0.0
rugged,0.0
ruin,0.0
ruined,0.0
rule,0.0
ruled,0.0
ruling,0.0
ruminant,0.0
rumor,0.0
run,0.0
running,0.0
runoff,0.0
runway,0.0
rupee,0.0
rural,0.0030183522
rush,0.0
rushed,0.0
rushing,0.0
russia,0.0
russian,0.0
rust,0.0
ruthless,0.0
rwanda,0.0
rwandan,0.0
ryongchon,0.0
sachet,0.0
sack,0.0
sad,0.0
saeed,0.0
safe,0.0
safeguard,0.0
safely,0.0
safer,0.0
safety,0.0
sahara,0.0
saharan,0.0
sahel,0.0
said,4.0408744e-05
saint,0.0
sainte,0.0
sale,0.0
saline,0.0
salinity,0.0
salt,0.0
salty,0.0
salut,0.0
salutation,0.0
salute,0.0
salvador,0.0
salvaged,0.0
sample,0.0
san,0.0
sanction,0.0
sand,0.0
sandbag,0.0
sandwich,0.0
sandy,0.021635398
sandyabc7,0.0
sandyhelp,0.0
sandynj,0.0
sandyproblems,0.0
sandyrelief,0.0
sanitary,0.0
sanitation,0.0
sank,0.0
sans,0.0
santa,0.0
santiago,0.0
santo,0.0
sar,0.0
sat,0.0
satellite,0.0
satisfactory,0.0
saturday,0.0
saudi,0.0
save,0.0
saved,0.0
saving,0.0
saw,0.0
say,0.0
saying,0.0
scale,0.0
scaling,0.0
scarce,0.0
scarcity,0.0
scare,0.0
scared,0.0
scarf,0.0
scary,0.0
scattered,0.0
scenario,0.0
scene,0.0
schedule,0.0
scheduled,0.0
scheme,0.0
scholarship,0.0
school,0.0
schooling,0.0
science,0.0
scientific,0.0
scientist,0.0
scoop,0.0
scope,0.0
scorching,0.0
score,0.00041012687
scout,0.0
screaming,0.0
screen,0.0
screened,0.0
screening,0.0
se,0.0032189668
sea,0.0
sealed,0.0
search,0.0
searching,0.0
season,0.0
seasonal,0.0
seat,0.0
seawater,0.0
secessionist,0.0
second,0.00041017612
secondary,0.0
secretariat,0.0
secretary,0.0
secretion,0.0
sectarian,0.0
section,0.0
sector,0.0
sectoral,0.0
secure,0.0
security,0.0009794298
sediment,0.0
see,0.0
seed,0.0
seedling,0.0
seeing,0.0
seek,0.0
seeking,0.0
seem,0.0
seemed,0.0
seems,0.0
seen,0.0
seismic,0.0
seismically,0.0
seismological,0.0
seismologist,0.0
seized,0.0
selab,0.0036712454
select,0.0
selected,0.0
self,0.00043936056
sell,0.0018819481
selling,0.0
semi,0.0
sen,0.0
senator,0.0
send,0.00012109132
sending,0.0
senegal,0.0
senegalese,0.0
senior,0.0
sense,0.0
sensitive,0.0
sent,0.000629315
sentence,0.0
sep,0.0
separate,0.0009522783
separated,0.0
separately,0.0
separatist,0.0
sept,0.0
september,0.0
septic,0.0
serf,0.0
series,0.0
serious,0.0
seriously,0.0
serve,0.0
served,0.0
service,0.0029976126
serving,0.0
session,0.0
set,0.0
setting,0.0
settled,0.0
settlement,0.0
seven,0.0
several,0.0
severe,0.0004488194
severed,0.0
severely,0.0
severity,0.0
sewage,0.0
sewer,0.0
sewerage,0.0
sexual,0.0
sexually,0.0
shaanxi,0.0
shabab,0.0
shabelle,0.0
shack,0.0
shadadkot,0.0
shah,0.0025610863
shahdadkot,0.0
shake,0.0
shaken,0.0
shaking,0.0
shall,0.0
shallow,0.0
shampoo,0.0
shanghai,0.0
shape,0.0
share,0.0
shared,0.0
sharia,0.0
sharif,0.0
sharing,0.0
sharp,0.0
shattered,0.0
shebab,0.0
sheep,0.0
sheet,0.0
sheeting,0.0
shelf,0.0
shell,0.0
shelling,0.0
shelter,0.018245237
sheltered,0.0
sheltering,0.0
shift,0.0
shifted,0.0
shifting,0.0
shikarpur,0.0
ship,0.0
shipment,0.0
shipped,0.0
shipping,0.0
shirt,0.0
shit,0.0
shock,0.0
shoe,0.0
shook,0.0
shoot,0.0
shooting,0.0
shop,0.0
shore,0.0
shoreline,0.0
short,0.0
shortage,0.0
shortfall,0.0
shortly,0.0
shot,0.0
shouting,0.0
shovel,0.0
show,0.0
showed,0.0
shower,0.0
showing,0.0
shown,0.0
shrimp,0.0
shut,0.0
shutdown,0.0
siberia,0.0
sichuan,0.0
sick,0.0
sickness,0.0
side,0.0
sidr,0.0
sierra,0.0
sight,0.0
sign,0.0
signal,0.0
signed,0.0
significant,0.001329472
significantly,0.0
silence,0.0
silo,0.0
silt,0.0
similar,0.0
similarly,0.0
simple,0.002202891
simply,0.0
sin,0.0
since,0.0011527153
sindh,0.0
singapore,0.0
singh,0.0
single,0.0
sink,0.0
sir,0.0
siren,0.0
sister,0.0
sit,0.0
site,0.0
sitoli,0.0
sits,0.0
sitting,0.0
situated,0.0
situation,0.0007070378
six,0.0
sixth,0.0
size,0.0
sized,0.0
skill,0.0
skilled,0.0
skin,0.0
sky,0.0
slab,0.0
slammed,0.0
sleep,0.0
sleeping,0.0
slide,0.0
slight,0.0
slightly,0.0
sling,0.0
slip,0.0
slope,0.0
slow,0.0
slowed,0.0
slowly,0.0
slum,0.0
sm,0.0
small,0.0
smaller,0.0
smallholder,0.0
smart,0.0
smashed,0.0
smell,0.0
smh,0.0
smile,0.0
smog,0.0
smoke,0.0
smooth,0.0
smuggling,0.0
snack,0.0
snake,0.0
snakebite,0.0
snap,0.0
sneaker,0.0
sniffer,0.0
snow,0.0
snowfall,0.0
snowstorm,0.0
so,0.0012507382
soaking,0.0
soap,0.0
soaring,0.0
social,0.0
society,0.0
socio,0.0
sock,0.0
sofala,0.0
soft,0.0
sogebank,0.0
soichi,0.0
soil,0.0
solar,0.0005105732
sold,0.0
soldier,0.0
soleil,0.0
solid,0.0
solidarite,0.0
solidarity,0.0
solino,0.0
solution,0.0
somali,0.0
somalia,0.0
somebody,0.0
someone,0.0
something,0.0019121713
sometimes,0.0
somewhere,0.0
son,0.0
song,0.0
soon,0.0
sore,0.0
sorghum,0.0
sorry,0.0
sort,0.0
sortie,0.0
sorting,0.0
sou,0.0
sought,0.0
sound,0.0
sounded,0.0
soup,0.0
source,0.000439754
south,0.0
southeast,0.0
southeastern,0.0
southern,0.0
southwest,0.0
southwestern,0.0
soviet,0.0
sown,0.0
soy,0.0
soya,0.0
soybean,0.0
space,0.0004346125
spain,0.0
span,0.0
spanish,0.0
spare,0.0
spared,0.0
spark,0.0
sparked,0.0
sparse,0.0
sparsely,0.0
speak,0.0
speaker,0.0
speaking,0.0
special,0.0
specialist,0.0
specialized,0.0
specially,0.0
specie,0.0
specific,0.0
specifically,0.0
speech,0.0
speed,0.0
spell,0.0
spend,0.0004314118
spending,0.0
spent,0.0
spill,0.0
spinal,0.0
spirit,0.0
spite,0.0
spla,0.0
split,0.0
spoke,0.0
spokesman,0.0
sponge,0.0
sponsor,0.0
sponsored,0.0
sponsorship,0.0
spontaneous,0.0
spoon,0.0
sporadic,0.0
sport,0.0
spot,0.0
sprawling,0.0
spray,0.0
spraying,0.0
spread,0.0
spreading,0.0
spring,0.0
squad,0.0
squalid,0.0
square,0.0
squatter,0.0
src,0.0
sri,0.0
srinagar,0.0
st,0.0
stability,0.0
stabilization,0.0
stable,0.0
stack,0.0
stadium,0.0
staff,0.0
stage,0.0
staged,0.0
staging,0.0
stagnant,0.0
stakeholder,0.0
stamford,0.0
stamp,0.0
stand,0.0
standard,0.0
standby,0.0
standing,0.0
standstill,0.0
staple,0.0026530582
star,0.0
starbucks,0.0
start,0.0
started,0.0
starting,0.0
starvation,0.0
starving,0.0
state,0.0
stated,0.0
statement,0.0
staten,0.0
station,0.0
stationed,0.0
status,0.0
stay,0.0
stayed,0.0
staying,0.0
steady,0.0
stealing,0.0
steam,0.0
steel,0.0
steep,0.0
stem,0.0
step,0.0
stepped,0.0
stick,0.0
still,0.0
stilt,0.0
stock,0.0
stocking,0.0
stockpile,0.0
stomach,0.0
stone,0.0
stood,0.0
stool,0.0
stop,0.0
stopped,0.0
storage,0.0
store,0.0
stored,0.0
storey,0.0
storm,0.021940876
stormy,0.0012390353
story,0.0
stove,0.0
straight,0.0
strain,0.0
stranded,0.0
strategic,0.0
strategy,0.0
straw,0.0
stream,0.0
street,0.0004937097
strength,0.0
strengthen,0.0
strengthened,0.0
strengthening,0.0
stress,0.0
stressed,0.0
stretch,0.0
stretched,0.0
stretching,0.0
stricken,0.0
strict,0.0
strife,0.0
strike,0.0
string,0.0
strip,0.0
striving,0.0
stro,0.0
strong,0.0
stronger,0.0
strongest,0.0
stronghold,0.0
strongly,0.0
struck,0.0
structural,0.0
structure,0.0
struggle,0.0
struggled,0.0
struggling,0.0
stuck,0.0
student,0.0
study,0.0
studying,0.0
stuff,0.0
stupid,0.0
sturdy,0.0
style,0.0
sub,0.0
subduction,0.0
subject,0.0
submarine,0.0
submerged,0.0
subscribe,0.0
subsequent,0.0
subsequently,0.0
subsided,0.0
subsidized,0.0
subsidy,0.0
subsistence,0.0
substance,0.0
substantial,0.0
substantially,0.0
substation,0.0
subsurface,0.0
suburb,0.0
subway,0.0
success,0.0
successful,0.0
successfully,0.0
successive,0.0
suck,0.0
sucre,0.0
sud,0.0
sudan,0.0
sudanese,0.0
sudden,0.0
suddenly,0.0
suffer,0.0
suffered,0.0
suffering,0.0
suffers,0.00040357906
sufficient,0.0
sugar,0.0004046342
sugarcane,0.0
suggest,0.0
suggested,0.0
suggests,0.0
suicide,0.0
suit,0.0
suitable,0.0
suited,0.0
sukkur,0.0
sulawesi,0.0
sultan,0.0
sum,0.0
sumatra,0.00018658528
summary,0.0
summer,0.0
summit,0.0
sun,0.0
sunday,0.0
sunflower,0.0
sunny,0.0
super,0.0
supermarket,0.0
supervision,0.0
supplement,0.0
supplemental,0.0
supplementary,0.0
supplementation,0.0
supplied,0.0
supplier,0.0
supply,0.0006484521
supplying,0.0
support,0.0
supported,0.0
supporter,0.0
supporting,0.0
suppose,0.0
supposed,0.0
sure,0.0
surf,0.0
surface,0.0
surfaid,0.0
surge,0.0
surgeon,0.0
surgery,0.0
surgical,0.0
surging,0.0
surplus,0.0
surprise,0.0
surrounded,0.0
surrounding,0.0
surveillance,0.0
survey,0.0
survival,0.0
survive,0.0
survived,0.0
surviving,0.0
survivor,0.0
susceptible,0.0
suspect,0.0
suspected,0.0
suspended,0.0
suspension,0.0
sustain,0.0
sustainability,0.0
sustainable,0.0018888596
sustained,0.0
sustaining,0.0
svp,0.0
swamped,0.0
swarm,0.0
swat,0.0
swathe,0.0
swaziland,0.0
sweater,0.0
sweep,0.0
sweet,0.0
swell,0.0
swelled,0.0
sweltering,0.0
swept,0.0
swiftly,0.0
swim,0.0
swimming,0.0
swine,0.0
swing,0.0
swiss,0.0
switch,0.0
switzerland,0.0
swollen,0.0
sy,0.0
symbol,0.0
symptom,0.0
syndrome,0.0
syria,0.0
system,0.0
ta,0.0
tab,0.0
tabarre,0.0
table,0.0
tablet,0.0
tackle,0.0
tackling,0.0
tactic,0.0
tahseel,0.0
tahsel,0.000702451
tailing,0.0
taipei,0.0
taiwan,0.0
tajik,0.0
tajikistan,0.0
take,0.0011430874
taken,0.0
taking,0.0
talca,0.0
talcahuano,0.0
taliban,0.0
talk,0.0
talking,0.0
taluka,0.0
tamil,0.0
tan,0.0
tana,0.0
tank,0.0011315012
tanker,0.0
tant,0.0
tants,0.0
tanzania,0.0
tap,0.0
target,0.0
targeted,0.0
targeting,0.0
tarp,0.0
tarpaulin,0.0
task,0.00043468937
tax,0.0
taxi,0.0
tb,0.0
te,0.0
tea,0.0
teach,0.0
teacher,0.0
teaching,0.0
team,0.0
tear,0.0
tech,0.0
technical,0.0
technician,0.002132223
technique,0.002341847
technology,0.0
tectonic,0.0008710725
teenager,0.0
teff,0.0
teh,0.0
tehsil,0.0
teleco,0.0
telecom,0.0
telecommunication,0.0
telephone,0.0
television,0.0
tell,0.003303691
telling,0.0
temperature,0.0
temple,0.0
temporarily,0.0
temporary,0.0004441258
ten,0.0
tend,0.0
tended,0.0
tendency,0.0
tension,0.0
tent,0.024261314
tented,0.0
tentes,0.0
tepco,0.0
term,0.0010165109
terminal,0.0
terrain,0.0
terre,0.0
terremoto,0.0
terremotochile,0.0
terrible,0.0
terrified,0.0
territorial,0.0
territory,0.0
terror,0.0
terrorism,0.0
terrorist,0.0
test,0.0
tested,0.0
testing,0.0
tetanus,0.0
text,0.0
th,0.0
tha,0.0
thai,0.0
thailand,0.0
thank,0.003170951
thankful,0.0
thankfully,0.0
thanks,0.00032033067
thanksgiving,0.0
thankyou,0.0
thap,0.0
thatch,0.0
thatched,0.0
thats,0.0
thatta,0.0
theatre,0.0
theme,0.0
ther,0.0
therapeutic,0.0
therapy,0.0
thereas,0.0
thereby,0.0
therefore,0.0
thermal,0.0
thick,0.0
thief,0.0
thien,0.0
thin,0.0
thing,0.00043353916
think,0.0012257169
thinking,0.0
third,0.0
thirst,0.0
thirsty,0.0
thirty,0.0
tho,0.0
thomassin,0.0
thomazeau,0.0
thoroughly,0.0
though,0.0
thought,0.00059954723
thousand,0.00044074657
threat,0.0
threaten,0.0
threatened,0.0
threatening,0.0
threatens,0.0
three,0.0
throat,0.0
throughout,0.0
throw,0.0
thru,0.0
thrust,0.0
thua,0.0
thunder,0.0
thundershower,0.0
thunderstorm,0.0
thursday,0.0
thus,0.0
ti,0.0
ticket,0.0
tidal,0.0
tide,0.0
tie,0.0
tiger,0.0
tigray,0.0
til,0.0
till,0.0
timber,0.0
timbuktu,0.0
time,0.0002404672
timely,0.0
tin,0.0
tiny,0.0
tinyurl,0.00041304494
tip,0.0
tired,0.0
title,0.0
titus,0.0
tl,0.0
tn,0.0
tni,0.0
today,0.0
toddler,0.0
together,0.0
togo,0.0
toilet,0.0
toiletry,0.0
tokyo,0.0
told,0.0
tolerance,0.0
tolerant,0.0
toll,0.0
tom,0.0
tomato,0.0
tomazo,0.0
tomorrow,0.00074288616
ton,0.0
tonight,0.0
tonne,0.0
took,0.0
tool,0.0
toothbrush,0.0
toothpaste,0.0
top,0.0
topic,0.0
toppled,0.0
tore,0.0
torn,0.0
tornado,0.0
torrent,0.0
torrential,0.0
tortue,0.0
torture,0.0
total,0.0
totaling,0.0
totally,0.0
touch,0.0
touched,0.0
touching,0.0
tough,0.0
tour,0.0
tourism,0.0
tourist,0.0
toward,0.0
towards,0.0
towel,0.0
tower,0.0
town,0.0
township,0.0
toxic,0.0
toy,0.0
tracing,0.0
track,0.0
tracking,0.0
tract,0.0
tractor,0.0
trade,0.0
trader,0.0
trading,0.0
tradition,0.0
traditional,0.0
traditionally,0.0
traffic,0.0
trafficking,0.0
tragedy,0.0
tragic,0.0
trail,0.0
trailer,0.0
train,0.0
trained,0.0
trainer,0.0
training,0.0
transboundary,0.0
transfer,0.0
transferred,0.0
transformer,0.0
transit,0.0
transition,0.0
transitional,0.0
translate,0.00017759105
translated,0.000683165
translator,0.0
transmission,0.0
transmit,0.0
transmitted,0.0
transparency,0.0
transplant,0.0
transport,0.0
transportation,0.0
transported,0.0
transporting,0.0
trap,0.0
trapped,0.0
trash,0.0
trauma,0.0
traumatized,0.0
travel,0.0
traveling,0.0
travelling,0.0
treat,0.0
treated,0.0
treating,0.0
treatment,0.0
treaty,0.0
tree,0.00048732094
tremendous,0.0
tremor,0.0
trench,0.0
trend,0.0
trendy,0.0
tri,0.0
triage,0.0
trial,0.0
tribal,0.0
tributary,0.0
trick,0.0
tried,0.0
trigger,0.0
triggered,0.0
triggering,0.0
trincomalee,0.0
trip,0.0
triple,0.0
troop,0.0
tropical,0.0
trouble,0.0
troubled,0.0
trough,0.0
truck,0.0
trucking,0.0
true,0.0
truly,0.0
truncated,0.0
trunk,0.0
trust,0.0
truth,0.0
try,0.0
trying,0.0
tsunami,0.0
tuareg,0.0
tube,0.0
tuberculosis,0.0
tuesday,0.0
tumblr,0.0
tuna,0.0
tunnel,0.0
turbine,0.0
turkey,0.0
turkish,0.0
turkmenistan,0.0
turn,0.0
turned,0.0
turning,0.0
turnout,0.0
tv,0.0
tweet,0.00042444086
twelve,0.0
twenty,0.0
twice,0.0
twitpic,0.0
twitter,0.0
twitvid,0.0
two,0.00044145912
type,0.0
typhoid,0.0
typhoon,0.0
typically,0.0
tzu,0.0
u,0.0025761279
uganda,0.0
uk,0.0
ultimately,0.0
um,0.0
umcor,0.0
un,0.0
unable,0.0
unaccompanied,0.0
unarmed,0.0
uncertain,0.0
uncertainty,0.0
unchanged,0.0
unclean,0.0
unclear,0.0
uncontrolled,0.0
undac,0.0
undergoing,0.0
underground,0.0
underlying,0.0
undermine,0.0
undermining,0.0
underneath,0.0
undernourished,0.0
underprivileged,0.0
undersea,0.0
understand,0.0
understanding,0.0
undertake,0.0
undertaken,0.0
undertaking,0.0
underwater,0.0
underway,0.0
undp,0.0
unemployed,0.0
unemployment,0.0
unexploded,0.0
unfolding,0.0
unfortunately,0.0
unfpa,0.0
unhcr,0.0
unhealthy,0.0
unicef,0.0
unidentified,0.0
union,0.0
unique,0.0
unit,0.0
unita,0.0
united,0.0
unity,0.0
university,0.0
unjlc,0.0
unknown,0.0
unlawful,0.0
unleashed,0.0
unleashing,0.0
unless,0.0
unlike,0.0
unlikely,0.0
unplanned,0.0
unprecedented,0.0
unpredictable,0.0
unreliable,0.0
unrest,0.0
unsafe,0.0
unsanitary,0.0
unseasonably,0.0
unseasonal,0.0
unstable,0.0
untill,0.0
untreated,0.0
unusual,0.0
unusually,0.0
upcoming,0.0
update,0.0004163572
updated,0.0
upgrade,0.0
upgrading,0.0
upon,0.0
upper,0.0
uprising,0.0
uprooted,0.0
uprooting,0.0
ups,0.0
upstream,0.0
upsurge,0.0
upto,0.0
ur,0.0
uranium,0.0
urban,0.0
urbanization,0.0
urea,0.0
urge,0.0
urged,0.0
urgency,0.0
urgent,0.0
urgently,0.0
urging,0.0
urine,0.0
us,0.0
us17,0.0
usa,0.0
usaid,0.0
usd,0.0
use,0.0017704467
used,0.0
useful,0.0
user,0.0
usgs,0.0
using,0.0
usual,0.0
usually,0.0
utensil,0.0
utility,0.0
uttar,0.0
uttarakhand,0.0
uzbekistan,0.0
v,0.0
va,0.0
vacant,0.0
vacation,0.0
vaccinated,0.0
vaccination,0.0
vaccine,0.0
valley,0.0
valuable,0.0
value,0.0026027982
valued,0.0
van,0.0
variability,0.0
variety,0.0
various,0.0
varying,0.0
vast,0.0
vector,0.0
vegetable,0.0
vegetation,0.0
vehicle,0.0
vendor,0.0
venezuela,0.0
verify,0.0
version,0.0
vert,0.0
vessel,0.0
veterinary,0.0
vi,0.0
via,0.00040102322
viable,0.0
vibrio,0.0
vice,0.0
vicinity,0.0
vicious,0.0
victim,0.00550873
victime,0.0
victimes,0.0
victory,0.0
video,0.0
viet,0.0
vietnam,0.0
view,0.0
vilage,0.0
villa,0.0
village,0.0
villager,0.0
ville,0.0
violation,0.0
violence,0.0
violent,0.0
violently,0.0
viral,0.0
virgin,0.0
virtually,0.0
virulent,0.0
virus,0.0
visa,0.003667619
visibility,0.0
visible,0.0
vision,0.0
visit,0.0024509635
visited,0.0
visiting,0.0
vital,0.0
vitamin,0.0
vocational,0.0
voice,0.0
volatile,0.0
volcanic,0.0
volcano,0.0
voltage,0.0
volume,0.0
voluntary,0.0
volunteer,0.0008937924
volunteering,0.0
vomit,0.0
vomiting,0.0
vote,0.0013312129
voter,0.0
voting,0.0
vowed,0.0
vulnerability,0.0
vulnerable,0.0
w,0.0
wade,0.0
wage,0.0
wagon,0.0
wait,0.0
waiting,0.0
waitting,0.0
wake,0.0
wala,0.0
walk,0.0
walked,0.0
walking,0.0
wall,0.0
wan,0.0
waney,0.0
want,0.004340106
wanted,0.0
war,0.0
ward,0.0
warehouse,0.0
warehousing,0.0
warfare,0.0
warlord,0.0
warm,0.0
warmer,0.0
warming,0.0
warn,0.0
warned,0.0
warning,0.0
warns,0.0
warship,0.0
wash,0.0
washed,0.0
washing,0.002605623
washington,0.0
washroom,0.0
waste,0.0
wastewater,0.0
watan,0.0
watch,0.0
watched,0.0
watching,0.0
water,0.012336598
waterborne,0.0
waterlogged,0.0
waterway,0.0
watery,0.0
wave,0.0
way,0.003183482
weak,0.0
weakened,0.0
weakness,0.0
weapon,0.0
wear,0.0
weather,0.0
web,0.0
website,0.0
wedding,0.0
wednesday,0.0
weed,0.0
week,0.0
weekend,0.0
weekly,0.0
weight,0.0
welcome,0.0
welcomed,0.0
welding,0.0
welfare,0.0
well,0.0016827234
wenchuan,0.0
went,0.0
wereda,0.0
west,0.0
westerly,0.0
western,0.0
wet,0.0
wetland,0.0
wfp,0.0
whatever,0.0
wheat,0.0
wheel,0.0
whenever,0.0
whereas,0.0
whether,0.0
whilst,0.0
white,0.0
whole,0.00086079375
whose,0.0
wide,0.0
widely,0.0
widening,0.0
wider,0.0
widespread,0.0
wife,0.0
wild,0.0
wildfire,0.0
willing,0.0
win,0.0
wind,0.0
window,0.0
windy,0.0
wine,0.0
wing,0.0
winning,0.0
winter,0.0
winterised,0.0
winterization,0.0
winterized,0.0
wipe,0.0
wiped,0.0
wire,0.0
wireless,0.0
wish,0.0
withdrawal,0.0
within,0.0
without,0.0
withstand,0.0
witness,0.0
witnessed,0.0
wmo,0.0
woman,0.0
wonder,0.0
wondering,0.0
wont,0.0
wood,0.0
wooden,0.0
word,0.0006133052
work,0.0023299989
worked,0.0
worker,0.0
working,0.0
workshop,0.0
world,0.0
worldwide,0.0
worm,0.0
worried,0.0
worry,0.0
worrying,0.0
worse,0.0
worsen,0.0
worsened,0.0
worsening,0.0
worst,0.0
worth,0.0
would,0.002039918
wound,0.0
wounded,0.0
wounding,0.0
wow,0.0
wreaked,0.0
wrecked,0.0
write,0.0
writing,0.0
written,0.0
wrong,0.0
wrote,0.0
wrought,0.0
wtf,0.0
www,0.0
x,0.0
xinhua,0.0
xinjiang,0.0
xvzzt,0.0
ya,0.0
ya6kpzm,0.0
yangon,0.0
yangtze,0.0
yar,0.0
yard,0.0
yeah,0.0
year,0.0003072248
yele,0.0
yellow,0.0
yemyin,0.0
yen,0.0
yes,0.0
yesterday,0.0
yet,0.0
yield,0.0
yielding,0.0
yo,0.0
yogyakarta,0.0
yon,0.00043670885
york,0.0
yorkers,0.0
young,0.0027512873
youngster,0.0
youth,0.0
youtube,0.0
yr,0.0
yuan,0.0
yunnan,0.0
yup,0.0
yusuf,0.0
zaire,0.0
zambezia,0.0
zambia,0.0
zanu,0.0
zealand,0.0
zero,0.0
zhejiang,0.0
zimbabwe,0.0
zimbabwean,0.0
zinc,0.0
zone,0.0
